milepost,loco_shear_kNs,car_shear_kNs,total_shear_kNs,total_vert_GNs
202.92500000000592,6024.34629169211,464.0208134737328,6488.367105165843,1.6581972895256938
202.97500000000593,6214.7793523126675,548.5048185812045,6763.284170893872,1.656159484980239
203.02500000000595,11430.316006396533,578.9029764845905,12009.218982881124,1.6505507241106736
203.07500000000596,10371.238765787784,601.2913246071312,10972.530090394916,1.639078258695654
203.12500000000597,6892.209756412498,674.3428024365597,7566.552558849057,1.6349974150197646
203.17500000000598,12386.802901233288,781.3169021420355,13168.119803375324,1.6214871450592903
203.225000000006,9346.78925545335,903.5454975012719,10250.334752954623,1.6138405796442707
203.275000000006,6302.512715283614,1036.869177017303,7339.381892300917,1.5947163142292509
203.325000000006,6427.08142771046,1155.5773194969315,7582.658747207392,1.5735542442687764
203.37500000000603,7676.428140687522,1203.1408174443739,8879.568958131895,1.5697335788537568
203.42500000000604,6950.037640755264,1240.2432233677723,8190.280864123037,1.5523974088932826
203.47500000000605,6408.183315788415,1283.6272744975222,7691.810590285937,1.535061238932808
203.52500000000606,5090.863295696543,1349.3744887741898,6440.237784470733,1.5044645081027683
203.57500000000607,5214.248884546956,1404.049218239482,6618.298102786438,1.4909542381422942
203.62500000000608,9794.318448233284,1446.9702540259507,11241.288702259235,1.4720901509881439
203.6750000000061,3901.2752535677473,1482.163876152665,5383.439129720412,1.452965885573124
203.7250000000061,4130.898081405922,1508.5272351688384,5639.4253165747605,1.4358846592885388
203.77500000000612,7020.830116932436,1535.7842548005124,8556.614371732949,1.420586293873519
203.82500000000613,7747.924361220799,1524.6550611059156,9272.579422326715,1.4070760239130444
203.87500000000614,8164.940996434636,1473.203521744052,9638.144518178688,1.3861688976284596
203.92500000000615,8822.188546424615,1405.8250674163644,10228.01361384098,1.3652617713438748
203.97500000000616,9824.502721348224,1326.9298059164685,11151.432527264693,1.353789305928855
204.02500000000617,6012.06468291222,1238.3208584999757,7250.385541412195,1.3384909405138352
204.07500000000618,7608.438234924036,1151.7520327613593,8760.190267685395,1.3326272359683806
204.1250000000062,6253.42309193846,1108.4182492392204,7361.84134117768,1.3191169660079065
204.1750000000062,6801.449083433119,1075.0904665221558,7876.539549955275,1.3035636569169968
204.22500000000622,4894.700624429515,1021.492054522206,5916.192678951721,1.2824015869565224
204.27500000000623,5828.020158292311,929.2210996488991,6757.24125794121,1.2767928260869574
204.32500000000624,5329.431479992934,803.0030163693093,6132.434496362243,1.2635374998023725
204.37500000000625,6318.367621597964,669.8347193638392,6988.202340961803,1.2538478952569179
204.42500000000626,5238.528607552478,592.9360160613137,5831.464623613792,1.2441582907114632
204.47500000000628,5419.801069674568,552.9068190415021,5972.70788871607,1.2380396424901192
204.5250000000063,6961.414408152294,524.4809914596809,7485.895399611974,1.2263122333992102
204.5750000000063,5830.734923201029,485.9834195837306,6316.718342784759,1.2168775725296452
204.6250000000063,5672.799110058482,430.19457335777525,6102.993683416257,1.21509471166008
204.67500000000632,4167.135814760053,347.7737292982834,4514.909544058337,1.209231007114625
204.72500000000633,3455.9066454059957,292.74728510434124,3748.653930510337,1.193677698023716
204.77500000000634,3023.659614759304,296.96987029887964,3320.6294850581835,1.1992864588932812
204.82500000000636,4150.261481861487,299.2539800110375,4449.515461872524,1.1916398934782613
204.87500000000637,4671.147913160585,277.6914409944444,4948.8393541550295,1.1781243889328068
204.92500000000638,5090.418864300446,226.90519912712142,5317.324063427568,1.1819502889328068
204.9750000000064,5191.541250406667,209.1718959246526,5400.71314633132,1.1646141189723327
205.0250000000064,5958.898269367688,208.30157443197956,6167.199843799667,1.1607882189723329
205.0750000000064,6146.322785722808,208.44463895601322,6354.767424678821,1.158750414426878
205.12500000000642,4856.608658419988,216.54071515690688,5073.149373576895,1.154924514426878
205.17500000000643,4839.585969398908,239.77039081084953,5079.356360209757,1.1490608098814237
205.22500000000645,5546.864360870255,268.98468837851055,5815.849049248765,1.1472779490118583
205.27500000000646,5428.062486329676,299.8981557130936,5727.96064204277,1.1434520490118583
205.32500000000647,4185.939736628381,345.1584806009091,4531.09821722929,1.1434520490118583
205.37500000000648,4651.695114449898,394.3936828740243,5046.088797323922,1.1358054835968385
205.4250000000065,6081.431477000845,478.8110457892884,6560.242522790133,1.1355505399209491
205.4750000000065,5089.871683911529,547.2393941585946,5637.111078070123,1.1314696962450599
205.52500000000651,5160.6048223167245,604.1366703592304,5764.741492675955,1.1332525571146248
205.57500000000653,5862.854208146131,605.8990902189387,6468.75329836507,1.1296868353754947
205.62500000000654,5163.077929640984,646.1376475667942,5809.215577207778,1.1278987399209492
205.67500000000655,6247.609233582155,686.5287424388733,6934.137976021028,1.1296868353754947
205.72500000000656,5874.616313155158,749.8776407869998,6624.493953942158,1.125860935375495
205.77500000000657,5505.219765536846,814.973733726563,6320.19349926341,1.1202521745059295
205.82500000000658,5346.405911985059,926.1815210496726,6272.5874330347315,1.1222899790513838
205.8750000000066,5351.236563898441,985.1671734217326,6336.403737320174,1.1202521745059295
205.9250000000066,4910.76548061553,1066.8971712618302,5977.66265187736,1.1205071181818187
205.97500000000662,4885.405143916799,1177.6949782733352,6063.100122190134,1.1222899790513838
206.02500000000663,5170.358206794929,1262.1251269945922,6432.483333789522,1.1222899790513838
206.07500000000664,5159.225825713647,1391.191524824626,6550.417350538273,1.1263708227272733
206.12500000000665,4652.438806989408,1501.6131545095857,6154.0519614989935,1.120507118181819
206.17500000000666,4402.880610782462,1635.8232166692014,6038.7038274516635,1.1225449227272732
206.22500000000667,4834.035640432601,1726.1020786682775,6560.137719100879,1.1261158790513839
206.27500000000668,4283.59707865335,1761.9179006275463,6045.514979280896,1.118464079051384
206.3250000000067,3159.656636889533,1813.7413564562044,4973.397993345738,1.1281536835968384
206.3750000000067,3539.3487099244717,1861.7425223529267,5401.091232277398,1.1281536835968384
206.42500000000672,3529.228258251728,1905.847049892204,5435.0753081439325,1.1281536835968384
206.47500000000673,3618.160553576263,1919.1374729373003,5537.298026513563,1.1227998664031626
206.52500000000674,4683.9393616982015,1896.630555412221,6580.5699171104225,1.134017388142293
206.57500000000675,4520.47842063474,1830.5247598980889,6351.003180532829,1.1225449227272732
206.62500000000676,4187.395009371923,1791.6174091637984,5979.012418535722,1.1243277835968386
206.67500000000678,4246.203237542779,1740.729748233196,5986.932985775975,1.1166812181818186
206.7250000000068,4085.221828150485,1722.3178300405514,5807.539658191036,1.1225449227272732
206.7750000000068,4065.476284939705,1701.0151784867733,5766.491463426478,1.1187190227272734
206.8250000000068,4098.7697827016445,1684.1441640095557,5782.9139467112,1.1146434136363643
206.87500000000682,4427.646266652386,1707.5775550912829,6135.223821743669,1.1067366699604748
206.92500000000683,3929.9003211577815,1654.6309724276869,5584.531293585468,1.1008729654150202
206.97500000000684,4472.970074141565,1647.8865905095015,6120.856664651067,1.1008729654150204
207.02500000000686,4472.893219088599,1600.8107194880267,6073.703938576626,1.0932264000000007
207.07500000000687,4699.170268562361,1583.954648180221,6283.124916742582,1.1008729654150204
207.12500000000688,3904.0458713169974,1522.666961115381,5426.7128324323785,1.0894005000000007
207.1750000000069,5002.934490648489,1493.8298438011282,6496.764334449617,1.0894005000000004
207.2250000000069,3506.6813872802704,1381.2328490191007,4887.914236299372,1.0891455563241113
207.2750000000069,3894.169602150446,1251.51457694857,5145.684179099016,1.0718093863636369
207.32500000000692,2969.304158905752,1195.641680360191,4164.9458392659435,1.0718093863636369
207.37500000000693,2963.457147358373,1128.877121322333,4092.334268680706,1.0662006254940717
207.42500000000695,2696.388780849338,1058.57849386212,3754.9672747114582,1.060336920948617
207.47500000000696,3144.297948551397,1004.6548022839876,4148.952750835385,1.0506473164031624
207.52500000000697,4374.8362930534,943.6723431180912,5318.508636171491,1.0430007509881425
207.57500000000698,4180.680763013939,949.8865483631408,5130.56731137708,1.0373919901185773
207.625000000007,4035.3810141136396,949.9587067524091,4985.339720866049,1.0335660901185775
207.675000000007,3463.725561274198,928.1758485318636,4391.901409806062,1.0317832292490123
207.72500000000701,4232.109706184149,914.0400637156362,5146.1497698997855,1.0223485683794469
207.77500000000703,2946.0544492016247,922.0819734986579,3868.1364227002828,1.0167398075098817
207.82500000000704,4353.131809209495,946.3030790894418,5299.434888298937,1.009093242094862
207.87500000000705,2963.8927930743002,938.3482772679283,3902.2410703422283,1.0050123984189727
207.92500000000706,4046.6000592765386,892.8930772167369,4939.493136493275,0.9994036375494075
207.97500000000707,2653.5140556852134,837.2777517633186,3490.791807448532,0.9994036375494074
208.02500000000708,2801.386028178872,761.556398665978,3562.94242684485,0.9784965112648224
208.0750000000071,3114.613552144918,707.5542673588387,3822.1678195037566,0.976458706719368
208.1250000000071,4295.464422062214,621.1762773244767,4916.64069938669,0.9767136503952573
208.17500000000712,3374.0316095868757,536.265466327091,3910.2970759139666,0.9649862413043482
208.22500000000713,3707.9658622092784,476.99752828606574,4184.963390495344,0.9593774804347829
208.27500000000714,3938.924736157597,407.1406128573289,4346.065349014926,0.9496878758893283
208.32500000000715,3494.833623182871,376.5311248597285,3871.3647480426,0.9537687195652176
208.37500000000716,3571.900373797695,359.56343549106566,3931.463809288761,0.9387252978260872
208.42500000000717,3661.118979444644,340.88881549279535,4002.0077949374395,0.9328615932806328
208.47500000000719,3019.3122952557605,320.5240225287712,3339.8363177845317,0.9252150278656128
208.5250000000072,2582.545143554306,310.4617504565257,2893.0068940108317,0.9211341841897236
208.5750000000072,4051.8199005521597,302.2515996300972,4354.071500182257,0.9211341841897236
208.62500000000722,3516.5457679373667,274.89544937569593,3791.4412173130627,0.9193513233201586
208.67500000000723,2433.6498194887686,191.14564521929023,2624.7954647080587,0.9037980142292494
208.72500000000724,2459.5011845841127,145.0570594470314,2604.558244031144,0.8979343096837948
208.77500000000725,3469.1952300286553,132.0418844981025,3601.237114526758,0.8941084096837948
208.82500000000726,3622.162303705271,123.57806912557409,3745.740372830845,0.8864618442687751
208.87500000000728,3532.148774381075,90.02182953393216,3622.170603915007,0.8902877442687751
208.9250000000073,2205.5850272747693,28.60382526750045,2234.1888525422696,0.8805981397233205
208.9750000000073,3205.7437197697272,9.937221144548628,3215.6809409142757,0.8765172960474312
209.0250000000073,3274.985497083343,6.977348357496378,3281.9628454408394,0.8803431960474312
209.07500000000732,3645.80277635053,6.207673336336669,3652.0104496868667,0.8744794915019766
209.12500000000733,2867.222063641338,3.301638227508288,2870.5237018688463,0.8650448306324114
209.17500000000734,3298.9052455160067,0.5066630625667821,3299.4119085785737,0.8688707306324113
209.22500000000736,3506.542471749117,0.002327592253117472,3506.54479934137,0.8609692215415022
209.27500000000737,3336.392329078103,0.0,3336.392329078103,0.8533174215415025
209.32500000000738,1832.134080508276,0.0,1832.134080508276,0.8571433215415024
209.3750000000074,3407.6981129827286,0.0,3407.6981129827286,0.8533174215415025
209.4250000000074,3128.91866588123,0.0,3128.91866588123,0.8456708561264826
209.4750000000074,3078.3760153949697,0.0006671027217476197,3078.3766824976915,0.8456708561264826
209.52500000000742,3485.2767814732624,0.0857709832982315,3485.3625524565605,0.8474537169960477
209.57500000000744,2939.4944411016663,1.8012724125823587,2941.2957135142487,0.8510246733201584
209.62500000000745,2759.6909607898533,9.80473789187246,2769.4956986817256,0.8471987733201585
209.67500000000746,3097.777795634904,20.717218811862754,3118.495014446767,0.8454159124505932
209.72500000000747,3535.188814010385,25.147505472262512,3560.3363194826475,0.839807151581028
209.77500000000748,3145.3514355560037,25.582529625561133,3170.933965181565,0.839807151581028
209.8250000000075,2947.5439862451776,25.63769918682896,2973.1816854320064,0.8415900124505933
209.8750000000075,2617.875594233715,26.922393111751763,2644.797987345467,0.8415900124505933
209.92500000000751,4027.6935919605244,33.81447843964433,4061.508070400169,0.8492418124505933
209.97500000000753,3173.677501608746,48.56004800218498,3222.2375496109307,0.8454159124505932
210.02500000000754,2992.3807630320234,88.7177826227684,3081.098545654792,0.8528075341897237
210.07500000000755,2940.734129024087,121.14526477272524,3061.879393796812,0.8530624778656131
210.12500000000756,3349.265279573594,157.97230371261705,3507.237583286211,0.8512796169960478
210.17500000000757,3416.25700277692,200.56198818341534,3616.8189909603357,0.8515345606719372
210.22500000000758,3202.8055150375367,239.83448015916423,3442.639995196701,0.8515345606719372
210.2750000000076,3048.8957110140036,255.77008110363653,3304.66579211764,0.8515345606719372
210.3250000000076,2920.641061966931,271.74566636016453,3192.3867283270956,0.8533174215415025
210.37500000000762,3089.840578992725,296.8991708873234,3386.7397498800483,0.8571433215415024
210.42500000000763,3064.7731585241067,322.00052946353185,3386.7736879876384,0.863007026086957
210.47500000000764,3133.9823257853654,330.29970061560454,3464.28202640097,0.8591811260869571
210.52500000000765,3350.656845176656,335.23607877760503,3685.8929239542613,0.863007026086957
210.57500000000766,3053.6648050928748,350.7683251474967,3404.4331302403716,0.8744794915019768
210.62500000000767,3139.9447738626677,355.01904271771747,3494.9638165803854,0.8706535915019767
210.67500000000769,2959.719863059125,354.54434354073,3314.2642065998552,0.874734435177866
210.7250000000077,2944.3722768201224,348.995875206811,3293.3681520269333,0.8805981397233205
210.7750000000077,2595.509283605451,339.0181725175699,2934.527456123021,0.8805981397233205
210.82500000000772,1757.8953443905436,341.6308274102329,2099.5261718007764,0.8823810005928858
210.87500000000773,2051.147183651312,351.4294930250483,2402.5766766763604,0.895641561462451
210.92500000000774,2027.0429205155701,363.6731307201483,2390.7160512357186,0.891815661462451
210.97500000000775,3418.7266857556992,389.05696776771595,3807.783653523415,0.891815661462451
211.02500000000776,2714.203943698369,441.1123185993833,3155.3162622977525,0.8935985223320163
211.07500000000778,3593.5047442020305,532.423397953115,4125.928142155146,0.8974244223320162
211.1250000000078,2807.100386301503,686.4038146871542,3493.5042009886574,0.9032881268774708
211.1750000000078,2940.2687098723495,754.151792747713,3694.4205026200625,0.8979343096837948
211.2250000000078,3634.390396639823,805.4788160471777,4439.869212687001,0.8979343096837948
211.27500000000782,2510.64473345528,865.0241486374501,3375.66888209273,0.8997171705533601
211.32500000000783,3468.684187951494,881.9457558012398,4350.629943752734,0.9132326750988146
211.37500000000784,2797.9226852157267,888.8283143376939,3686.7509995534206,0.9037980142292492
211.42500000000786,3433.776117862207,887.5691919955129,4321.345309857719,0.9111896359683797
211.47500000000787,3355.27233761762,878.0519293854297,4233.3242670030495,0.9132326750988146
211.52500000000788,3073.5077448731486,887.9397700605031,3961.4475149336517,0.9035430705533599
211.5750000000079,3485.5316046950197,926.7464356212162,4412.278040316236,0.9147605922924904
211.6250000000079,3466.2678128504394,944.8953444573315,4411.163157307771,0.9147605922924904
211.6750000000079,2303.5665062074127,940.4170123615501,3243.9835185689626,0.912722787747036
211.72500000000792,3447.0690530623942,935.6264088788445,4382.695461941239,0.9147605922924904
211.77500000000794,3047.795229203931,936.1077977430916,3983.903026947022,0.9185864922924905
211.82500000000795,2462.6687780853163,951.1124856720135,3413.7812637573297,0.9145056486166012
211.87500000000796,2433.854676765387,967.7631321200347,3401.6178088854217,0.9145056486166012
211.92500000000797,3425.703992102687,970.3251407295855,4396.029132832273,0.9183315486166012
211.97500000000798,3533.8921840244575,958.1520427591785,4492.044226783636,0.9147605922924905
212.025000000008,3639.0596971719206,946.2218896646808,4585.2815868366015,0.9129777314229254
212.075000000008,3913.021247634865,932.2810487281998,4845.302296363065,0.9244501968379452
212.12500000000801,2478.0478520205984,883.0308405722428,3361.0786925928414,0.9150155359683798
212.17500000000803,3360.7652743870967,796.7927787379265,4157.558053125023,0.91884143596838
212.22500000000804,3703.9042395686924,638.979335073235,4342.883574641927,0.9129777314229254
212.27500000000805,3958.1449670058983,557.132912752207,4515.277879758105,0.9183315486166012
212.32500000000806,3690.8769379049386,500.00210204878795,4190.8790399537265,0.9145056486166012
212.37500000000807,3043.2010517900017,455.62617295633083,3498.8272247463324,0.9241952531620558
212.42500000000808,3961.4569557115688,432.04604217942097,4393.50299789099,0.9221574486166013
212.4750000000081,2710.303391700629,467.1988166198012,3177.5022083204303,0.9203693531620558
212.5250000000081,4210.54862376358,510.0176294185775,4720.566253182157,0.9298040140316209
212.57500000000812,3739.3913022023216,536.0785352495811,4275.469837451903,0.9241952531620558
212.62500000000813,3635.783300314632,534.5257466595529,4170.309046974185,0.9298040140316209
212.67500000000814,3622.5150637225947,547.0096465302621,4169.5247102528565,0.9259781140316209
212.72500000000815,4343.935587064282,629.3654936887109,4973.301080752993,0.9338848577075103
212.77500000000816,3700.04980295338,674.5621017314024,4374.6119046847825,0.9356677185770754
212.82500000000817,3477.94729839932,714.8473736047649,4192.794672004085,0.9315868749011862
212.87500000000819,3893.3433549495444,751.5114757751061,4644.85483072465,0.9394936185770756
212.9250000000082,3271.946393631903,798.8255231941808,4070.7719168260837,0.9412764794466407
212.9750000000082,2942.2119404760006,850.124979809479,3792.3369202854797,0.93770552312253
213.02500000000822,2794.3134055112346,904.8378363179116,3699.1512418291463,0.9415314231225299
213.07500000000823,2546.9983599970747,1005.6219059372715,3552.620265934346,0.9374505794466406
213.12500000000824,3196.661921547013,1106.2088541003156,4302.870775647329,0.9471401839920952
213.17500000000825,3989.3267776077773,1205.6686193894386,5194.995396997216,0.9468852403162059
213.22500000000827,3558.6348125987042,1309.4034593429433,4868.0382719416475,0.9471401839920953
213.27500000000828,3216.526504015139,1431.3527981536972,4647.879302168836,0.9545318057312258
213.3250000000083,3198.723491671355,1506.5636239735077,4705.287115644863,0.9527489448616605
213.3750000000083,3264.5339508102743,1577.5680141063117,4842.101964916586,0.960140566600791
213.4250000000083,3202.535897916636,1616.8171544434745,4819.35305236011,0.9527489448616605
213.47500000000832,4308.087634097289,1715.8880964566697,6023.975730553959,0.9583577057312257
213.52500000000833,3720.4163712151003,1769.7241154843614,5490.140486699462,0.9545318057312258
213.57500000000834,2457.6648374808838,1787.6812648400908,4245.346102320975,0.9583577057312258
213.62500000000836,2260.3724694234647,1822.9218201690069,4083.2942895924716,0.9583577057312259
213.67500000000837,3749.9891793926345,1948.554116461039,5698.543295853673,0.9601405666007911
213.72500000000838,3852.593828616106,2038.8082661469707,5891.402094763076,0.9583577057312258
213.7750000000084,3270.300498209136,2173.120670943322,5443.421169152458,0.963966466600791
213.8250000000084,2184.005621379194,2223.6397687080034,4407.6453900871975,0.9504509620553364
213.8750000000084,2695.982353249865,2242.3429987677973,4938.325352017662,0.9581027620553365
213.92500000000842,3285.251455709744,2327.027707802536,5612.279163512279,0.9581027620553364
213.97500000000844,3237.5949101965207,2371.517434136163,5609.112344332683,0.948413157509882
214.02500000000845,3817.380095318249,2404.4680238084125,6221.848119126662,0.9522390575098819
214.07500000000846,3242.504452510644,2433.997061535402,5676.5015140460455,0.9481582138339926
214.12500000000847,3151.7060767101143,2480.5015955671424,5632.207672277256,0.9519841138339925
214.17500000000848,2030.0460767793097,2495.780346421461,4525.826423200771,0.9387235529644272
214.2250000000085,1628.1483146996147,2429.1492442432414,4057.297558942856,0.9407665920948619
214.2750000000085,1127.9304133846042,2433.577652383958,3561.508065768562,0.9428043966403166
214.32500000000852,1543.915435625097,2667.51795097574,4211.4333866008365,0.9351578312252967
214.37500000000853,2295.399132326571,3728.97407091892,6024.373203245491,0.9371956357707513
214.42500000000854,2587.409445374471,4824.279590915008,7411.689036289479,0.9318418185770754
214.47500000000855,3039.7057718159626,5187.901985091211,8227.607756907173,0.9471401839920951
214.52500000000856,3032.9450819239864,5099.607510628237,8132.552592552223,0.9433142839920952
214.57500000000857,2823.5798717262687,4973.499945031371,7797.0798167576395,0.9433142839920952
214.62500000000858,2988.5368684508153,4869.7641127267625,7858.300981177577,0.9473951276679845
214.6750000000086,3141.2967507921076,4767.504542715486,7908.801293507594,0.93770552312253
214.7250000000086,3585.290206121526,4669.754687681984,8255.04489380351,0.93770552312253
214.77500000000862,2446.5133444534667,4554.4329406777215,7000.946285131188,0.93770552312253
214.82500000000863,2612.9675475863296,4390.671593457974,7003.639141044304,0.9303139013833996
214.87500000000864,2808.316761375463,4259.624426625628,7067.941188001091,0.9320967622529648
214.92500000000865,3058.2217293357457,4078.434144916782,7136.655874252528,0.920624296837945
214.97500000000866,3187.47197738036,3949.9438799999557,7137.415857380316,0.9262330577075102
215.02500000000867,2545.91942904465,3848.4258038354988,6394.345232880149,0.920624296837945
215.07500000000869,3417.2952707739723,3728.2311487980705,7145.526419572043,0.9150155359683798
215.1250000000087,3535.894916154353,3646.7565612367825,7182.651477391135,0.9132326750988146
215.1750000000087,3030.5693883748604,3573.2929701062167,6603.8623584810775,0.9094067750988146
215.22500000000872,3168.5258895970273,3446.0834694675523,6614.60935906458,0.8981892533596841
215.27500000000873,3385.281337108017,3341.3937907559257,6726.675127863942,0.9037980142292494
215.32500000000874,3231.030935514282,3277.519581875293,6508.550517389575,0.8979343096837948
215.37500000000875,2991.723467516204,3212.333785638565,6204.05725315477,0.8882447051383403
215.42500000000877,2710.7282840700664,2987.3073743951854,5698.035658465252,0.8920706051383402
215.47500000000878,3821.6949437362346,2006.9847417648825,5828.679685501117,0.8900328005928857
215.5250000000088,3334.7659163110693,685.1490269617494,4019.9149432728186,0.8897778569169964
215.5750000000088,4024.1818270548647,75.99892268558987,4100.180749740454,0.8836592086956525
215.6250000000088,3962.4203334395233,1.5113600313710482,3963.9316934708945,0.8818763478260874
215.67500000000882,5244.926765241309,0.0008674042267652264,5244.927632645536,0.8780556824110677
215.72500000000883,5677.246377620598,0.0,5677.246377620598,0.8778007387351783
215.77500000000884,5207.677975235107,0.07493498449559428,5207.752910219602,0.8795835996047435
215.82500000000886,4544.741711427274,47.224972519370716,4591.9666839466445,0.8872301650197632
215.87500000000887,4029.011643291719,655.8409370923296,4684.852580384048,0.8872301650197632
215.92500000000888,3887.7409575428937,2419.0223197903647,6306.763277333259,0.8854420695652178
215.9750000000089,3208.3169601440077,3896.4159351341295,7104.732895278137,0.8910508304347831
216.0250000000089,2753.083300884417,4222.303859612041,6975.387160496459,0.8874798741106722
216.0750000000089,2550.4929876401307,4265.475099527787,6815.9680871679175,0.8874798741106722
216.12500000000892,3263.574515922981,4267.278882143203,7530.853398066184,0.8856970132411071
216.17500000000894,2712.688050400374,4267.898334568924,6980.586384969298,0.8818711132411071
216.22500000000895,3913.006232114225,4270.086197077843,8183.092429192068,0.889522913241107
216.27500000000896,2586.6739676237366,4271.374866688454,6858.048834312191,0.8818711132411071
216.32500000000897,3180.836225124629,4271.49224256394,7452.328467688569,0.8818711132411072
216.37500000000898,2951.742447193786,4271.493658078929,7223.236105272716,0.8874798741106724
216.425000000009,3059.545143995257,4271.493658078929,7331.038802074187,0.8856970132411071
216.475000000009,2839.4895455348524,4271.493658078929,7110.983203613781,0.8856970132411073
216.52500000000902,2636.0727067636717,4271.493658078929,6907.566364842601,0.8874798741106724
216.57500000000903,2981.6096572631177,4271.493658078929,7253.103315342047,0.8910508304347832
216.62500000000904,2963.5551602892842,4271.493658078929,7235.048818368214,0.887224930434783
216.67500000000905,2997.1963049038627,4271.493658078929,7268.689962982791,0.893343578656127
216.72500000000906,3253.0299843074467,4271.493658078929,7524.523642386375,0.8877348177865617
216.77500000000907,2692.4055760966467,4271.493658078929,6963.899234175576,0.8915607177865617
216.82500000000908,2801.3389244569707,4271.493658078929,7072.8325825359,0.8859519569169965
216.8750000000091,2355.129884629926,4271.492716256939,6626.622600886865,0.8821260569169964
216.9250000000091,3133.6225065549806,4265.2129699684065,7398.835476523387,0.8744794915019766
216.97500000000912,2472.244723525129,4048.5042507578587,6520.748974282988,0.8706535915019766
217.02500000000913,2716.0632350385604,2335.4005491183457,5051.463784156906,0.8630070260869569
217.07500000000914,2168.189913633638,945.1419316418527,3113.3318452754907,0.864789886956522
217.12500000000915,3212.4855948437353,102.85213544020979,3315.337730283945,0.863007026086957
217.17500000000916,2355.9940702464282,10.298942779359622,2366.293013025788,0.8591811260869568
217.22500000000917,2786.6425074030703,6.6432672149397805,2793.2857746180102,0.863007026086957
217.2750000000092,2751.006337450486,16.512451772740906,2767.518789223227,0.863007026086957
217.3250000000092,2338.8201426933783,35.90837375784828,2374.728516451227,0.8647898869565223
217.3750000000092,2590.1862924199254,37.921198321275625,2628.107490741201,0.8686157869565222
217.42500000000922,2549.6888106766296,37.77076869499016,2587.45957937162,0.8706535915019767
217.47500000000923,2793.607169537283,37.84800622245015,2831.4551757597333,0.8744794915019768
217.52500000000924,2870.815870306807,38.657156521706966,2909.473026828514,0.8688707306324114
217.57500000000925,2542.517085515325,39.779585114023526,2582.2966706293487,0.8747344351778659
217.62500000000927,2964.6895590544136,40.018786736327705,3004.7083457907415,0.8765172960474312
217.67500000000928,3482.317989465959,40.253541335424316,3522.5715308013832,0.8805981397233205
217.7250000000093,2683.2249530662784,44.04075194224012,2727.2657050085186,0.8808530833992098
217.7750000000093,3550.3296781762137,64.74566779887965,3615.0753459750936,0.8749893788537552
217.8250000000093,3005.077772697914,103.84844637391217,3108.9262190718264,0.8805981397233205
217.87500000000932,3144.103958181746,127.10898404441242,3271.2129422261582,0.882635944268775
217.92500000000933,3951.604359950459,155.84108329558097,4107.44544324604,0.890287744268775
217.97500000000935,3077.476412599977,218.65648082196682,3296.1328934219437,0.8884996488142295
218.02500000000936,3346.617566460627,282.4738260915519,3629.091392552179,0.8905426879446644
218.07500000000937,3002.131953323791,346.00451950324384,3348.136472827035,0.8946182970355735
218.12500000000938,3667.0081189119974,399.62864357972114,4066.6367624917184,0.8966613361660082
218.1750000000094,3445.376951980308,454.8994011667674,3900.2763531470755,0.8948732407114627
218.2250000000094,3335.180962360552,515.769020497582,3850.949982858134,0.9025250407114628
218.2750000000094,3079.140265419533,604.7452169043607,3683.885482323894,0.9045628452569174
218.32500000000942,3703.248975588043,792.9593234304891,4496.208299018532,0.9101716061264826
218.37500000000944,3384.8095163422513,925.9916278470002,4310.801144189251,0.9045628452569174
218.42500000000945,3316.000616179255,1027.6309297700823,4343.631545949337,0.9104265498023718
218.47500000000946,3090.071372343784,1119.3011944407417,4209.372566784526,0.9162902543478264
218.52500000000947,3101.5642815954634,1226.890028488382,4328.4543100838455,0.919861210671937
218.57500000000948,3243.05563758115,1291.6056323069527,4534.661269888103,0.9122094106719372
218.6250000000095,3412.0883616312362,1355.4550838816906,4767.543445512927,0.9257249152173916
218.6750000000095,3755.3295025945426,1400.5124219407273,5155.84192453527,0.927507776086957
218.72500000000952,2806.913706503412,1435.616242910012,4242.529949413424,0.9333714806324113
218.77500000000953,3419.702752190011,1460.3584057664632,4880.061157956474,0.9336264243083007
218.82500000000954,3107.4805592995253,1488.5644452320364,4596.045004531562,0.9374523243083006
218.87500000000955,2535.2697342288457,1495.0580276406279,4030.3277618694738,0.9412729897233203
218.92500000000956,3142.5312566854327,1470.1875183252992,4612.718775010731,0.9509625942687748
218.97500000000957,2784.4706459974077,1439.5940048613152,4224.064650858723,0.9491797333992096
219.02500000000958,2977.079485717967,1415.877557663271,4392.957043381239,0.9512175379446642
219.0750000000096,2633.8353201040595,1366.077692111365,3999.9130122154247,0.9606521988142294
219.1250000000096,1987.8026149941718,1310.9850634770862,3298.787678471258,0.9680438205533598
219.17500000000962,2951.0134180242353,1242.7288773332104,4193.742295357446,0.965751072332016
219.22500000000963,2659.9630728837155,1194.3809632079194,3854.3440360916347,0.9677888768774706
219.27500000000964,2951.411318791518,1135.213300792878,4086.624619584396,0.9716147768774706
219.32500000000965,3130.4122369904826,1124.8676791571947,4255.279916147678,0.9848701031620556
219.37500000000966,3883.445438441461,1064.7127792281083,4948.158217669569,0.9828322986166012
219.42500000000967,2772.7888617781455,978.8319892322277,3751.6208510103734,0.9848701031620558
219.4750000000097,3531.72244016496,819.9709509962026,4351.693391161163,0.9983856077075103
219.5250000000097,3029.236712796606,732.3201323589976,3761.5568451556037,0.9960876249011862
219.5750000000097,3436.642709673185,655.9935662823889,4092.636275955574,0.9999135249011863
